"CnBio_ID","CnBio_Age","CnBio_Ethnicity","CnBio_Gender","CnPrAl_Date_graduated","CnMem_1_01_Date_Joined","Days_to_membership","CnPrAl_Degree","Degree_level","CnPrAlAttrCat_1_01_Description","CnPrAlAttrCat_1_02_Description","CnPrBs_Industry","CnAdrPrf_City","CnAdrPrf_County","CnAdrPrf_State","CnAdrPrf_ContryLongDscription","CnSmryEdu_Total_Educations","CnMem_1_01_Consecutive_Years","CnMem_1_01_Standing","CnMem_1_01_Total_Years","CnMem_1_01_Last_Dropped_Date","CnMem_1_01_Cur_Expires_on","Type_membership","CnMem_1_01_AtrCat_1_01_Description","CnGf_1_01_Fnds_1_01_Description","CnGf_1_01_Apls_1_01_Ap_Description","CnGf_1_01_Pks_1_01_Package_ID","CnGf_1_01_Pks_1_01_Description","CnGf_1_01_Pks_1_01_Description.1","Membership_desc","Gdate","Gmonth","Gyear","Mdate","Mmonth","Myear","degree_full","stateF","state","Ethnicity","Age","one","Same_day","Same_classroom_same_day","surv","dtm","cens","group","GraduationPeriod","time","Gender","Same_city_members","Same_degree_year_members"
200932554,25,"White or Caucasian","Male","12/21/2013","10/29/2014",312,"Bachelor of Science","Bachelors","SBS-College of Social & Behavioral Sciences",,"","La Canada","Los Angeles","CA","United States",1,0,"Dropped",1,"11/15/2015","","Dropped","SoCalCats, Los Angeles CA","UAAA Memberships","","ALUM Mbr Los Angeles","SoCalCats, Los Angeles CA","F13 Invoice New Grads campaign","Paid",2013-12-21,"Spring",2013,2014-10-29,"10","2014","Bachelor of Science_SBS-College of Social & Behavioral Sciences","California","California","Caucasian",25,1,,,2014-10-29,312,1,"Dropped","Spring",312,"Male",0,4
20089780,43,"Hispanic/Latino","Female","12/18/2010","10/29/2014",1411,"Bachelor of Science","Bachelors","SCI-College of Science",,"","Tucson","Pima","AZ","United States",1,1,"Active",1,"","10/31/2016","Annual","","","","","","SP09 - May09 Parent Grad Gift Campaign <2025>","Paid",2010-12-18,"Spring",2010,2014-10-29,"10","2014","Bachelor of Science_SCI-College of Science","Arizona","Arizona","Hispanic",43,1,,,2014-10-29,1411,1,"Active","Spring",1411,"Female",623,6
200926285,25,"White or Caucasian","Female","12/21/2013","10/30/2014",313,"Bachelor of Arts","Bachelors","SBS-College of Social & Behavioral Sciences",,"","Tucson","Pima","AZ","United States",1,0,"Dropped",1,"11/15/2015","","Dropped","","UAAA Memberships","ALUM Memberships - Acquisition 14-15","ALUM Mbr Invoice_F14","F14 Invoice_2013 New Grads campaign","F13 Invoice New Grads campaign","Paid",2013-12-21,"Spring",2013,2014-10-30,"10","2014","Bachelor of Arts_SBS-College of Social & Behavioral Sciences","Arizona","Arizona","Caucasian",25,1,,,2014-10-30,313,1,"Dropped","Spring",313,"Female",624,18
201131692,23,"White or Caucasian","Female","8/8/2013","10/30/2014",448,"Bachelor of Science","Bachelors","SBS-College of Social & Behavioral Sciences",,"","Frankfort","Clinton","IN","United States",1,1,"Active",1,"","10/31/2016","Annual","","UAAA Memberships","ALUM Memberships - Acquisition 14-15","ALUM Mbr E-News","E-mail Newsletter","W10_Eller Business Grad Campaign","Paid",2013-08-08,"Fall",2013,2014-10-30,"10","2014","Bachelor of Science_SBS-College of Social & Behavioral Sciences","others","others","Caucasian",23,1,,,2014-10-30,448,1,"Active","Fall",448,"Female",3,5
201143668,39,"White or Caucasian","Female","5/11/2013","10/30/2014",537,"Master of Arts","Masters","HUM-College of Humanities",,"","Bradenton","Manatee","FL","United States",1,1,"Active",1,"","10/31/2016","Annual","","UAAA Memberships","ALUM Memberships - Acquisition 14-15","ALUM Mbr Invoice_F14","F14 Invoice_2013 New Grads campaign","INV_GR09 - 2009 Grads campaign","Paid",2013-05-11,"Fall",2013,2014-10-30,"10","2014","Master of Arts_HUM-College of Humanities","others","others","Caucasian",39,1,,,2014-10-30,537,1,"Active","Fall",537,"Female",0,1
20089385,28,"White or Caucasian","Male","5/1/2009","10/31/2014",2009,"Bachelor of Science","Bachelors","SCI-College of Science",,"","Washington","District of Columbia","DC","United States",1,0,"Dropped",1,"11/15/2015","","Dropped","","UAAA Memberships","ALUM Memberships - Acquisition 14-15","ALUM Mbr Unspecified","Online, not specified","Grad Fest form returns (all semesters)","Bundled_offer",2009-05-01,"Fall",2009,2014-10-31,"10","2014","Bachelor of Science_SCI-College of Science","others","others","Caucasian",28,1,,,2014-10-31,2009,1,"Dropped","Fall",2009,"Male",13,5
200819125,27,"Hispanic/Latino","Female","5/12/2012","11/1/2014",903,"Bachelor of Science","Bachelors","SCI-College of Science",,"","Gilbert","Maricopa","AZ","United States",1,1,"Active",1,"","11/30/2018","Annual","CactusCats, Tucson AZ","","","","","2009 Fall Alumnus Magazine","Paid",2012-05-12,"Fall",2012,2014-11-01,"11","2014","Bachelor of Science_SCI-College of Science","Arizona","Arizona","Hispanic",27,1,,,2014-11-01,903,1,"Active","Fall",903,"Female",26,47
2007628,32,"","Female","12/1/2006","11/1/2014",2892,"Bachelor of Science","Bachelors","SCI-College of Science",,"","Chesterfield","Saint Louis","MO","United States",2,1,"Active",1,"","11/30/2017","Annual","ArchCats, St Louis MO","UAAA Memberships","","ALUM Mbr St Louis","ArchCats, St Louis MO","Grad Fest form returns (all semesters)","Bundled_offer",2006-12-01,"Spring",2006,2014-11-01,"11","2014","Bachelor of Science_SCI-College of Science","others","others","others",32,1,,,2014-11-01,2892,1,"Active","Spring",2892,"Female",1,10
200894782,25,"White or Caucasian","Male","8/8/2013","11/3/2014",452,"BS in Engineering Management","Bachelors","ENGR-College of Engineering",,"","McKinney","Collin","TX","United States",1,0,"Dropped",1,"12/15/2015","","Dropped","","UAAA Memberships","ALUM Memberships - Acquisition 14-15","ALUM Mbr Invoice_F14","F14 Invoice_2013 New Grads campaign","GR07 (F08) 2007 Grads Invitation Campaign <2016>","Paid",2013-08-08,"Fall",2013,2014-11-03,"11","2014","BS in Engineering Management_ENGR-College of Engineering","others","others","Caucasian",25,1,,,2014-11-03,452,1,"Dropped","Fall",452,"Male",0,2
200930797,24,"Hispanic/Latino","Female","5/11/2013","11/4/2014",542,"Bachelor of Science","Bachelors","CALS-Norton School of Family & Consumer Sciences",,"","Vail","Pima","AZ","United States",1,0,"Dropped",1,"12/15/2015","","Dropped","","UAAA Memberships","ALUM Memberships - Acquisition 14-15","ALUM Mbr Unspecified","Online, not specified","SoCalCats, Los Angeles CA","Paid",2013-05-11,"Fall",2013,2014-11-04,"11","2014","Bachelor of Science_CALS-Norton School of Family & Consumer Sciences","Arizona","Arizona","Hispanic",24,1,,,2014-11-04,542,1,"Dropped","Fall",542,"Female",8,3
201144731,59,"White or Caucasian","Female","12/21/2013","11/5/2014",319,"Bachelor of Arts","Bachelors","FA-College of Fine Arts - Art",,"","Tucson","Pima","AZ","United States",1,0,"Active",1,"12/15/2015","12/31/2016","Annual","CactusCats, Tucson AZ","UAAA Memberships","","ALUM Mbr Tucson","CactusCats, Tucson AZ","Invoice campaign to May 2010 grads","Paid",2013-12-21,"Spring",2013,2014-11-05,"11","2014","Bachelor of Arts_FA-College of Fine Arts - Art","Arizona","Arizona","Caucasian",59,1,,,2014-11-05,319,1,"Active","Spring",319,"Female",625,2
201136134,33,"White or Caucasian","Male","5/11/2013","11/5/2014",543,"BS in Electrical & Computer Engineering","Bachelors","ENGR-College of Engineering",,"","Tucson","Pima","AZ","United States",1,0,"Dropped",1,"12/15/2015","","Dropped","","UAAA Memberships","ALUM Memberships - Acquisition 14-15","ALUM Mbr Invoice_F14","F14 Invoice_2013 New Grads campaign","INV_GR09 - 2009 Grads campaign","Paid",2013-05-11,"Fall",2013,2014-11-05,"11","2014","BS in Electrical & Computer Engineering_ENGR-College of Engineering","Arizona","Arizona","Caucasian",33,1,,,2014-11-05,543,1,"Dropped","Fall",543,"Male",626,0
200919916,25,"White or Caucasian","Male","5/11/2013","11/7/2014",545,"BS in Business Admin","Bachelors","ELLER-Eller College of Management",,"","Scottsdale","Maricopa","AZ","United States",1,0,"Dropped",1,"12/15/2015","","Dropped","","UAAA Memberships","ALUM Memberships - Acquisition 14-15","ALUM Mbr Check","Check sent without form","Not Specified","Paid",2013-05-11,"Fall",2013,2014-11-07,"11","2014","BS in Business Admin_ELLER-Eller College of Management","Arizona","Arizona","Caucasian",25,1,,,2014-11-07,545,1,"Dropped","Fall",545,"Male",92,15
201137734,24,"White or Caucasian","Female","5/11/2013","11/8/2014",546,"Bachelor of Arts","Bachelors","SBS-College of Social & Behavioral Sciences",,"","Austin","Travis","TX","United States",1,0,"Dropped",1,"12/15/2015","","Dropped","","UAAA Memberships","ALUM Memberships - Acquisition 14-15","ALUM Mbr HC2014","Homecoming 2014","Not Specified","Paid",2013-05-11,"Fall",2013,2014-11-08,"11","2014","Bachelor of Arts_SBS-College of Social & Behavioral Sciences","others","others","Caucasian",24,1,,,2014-11-08,546,1,"Dropped","Fall",546,"Female",7,19
200821628,27,"African American or Black","Female","5/12/2012","11/8/2014",910,"BS in Engineering Management","Bachelors","ENGR-College of Engineering",,"","Gilbert","Maricopa","AZ","United States",1,0,"Dropped",1,"12/15/2015","","Dropped","","UAAA Memberships","ALUM Memberships - Acquisition 14-15","ALUM Mbr HC2014","Homecoming 2014","Pre-RE Online Sign Ups","Paid",2012-05-12,"Fall",2012,2014-11-08,"11","2014","BS in Engineering Management_ENGR-College of Engineering","Arizona","Arizona","others",27,1,,,2014-11-08,910,1,"Dropped","Fall",910,"Female",27,1
200833599,26,"White or Caucasian","Female","8/8/2013","11/11/2014",460,"BA in Education","Bachelors","EDUC-College of Education",,"","Anthem","Maricopa","AZ","United States",1,0,"Dropped",1,"12/15/2015","","Dropped","","UAAA Memberships","ALUM Memberships - Acquisition 14-15","ALUM Mbr Unspecified","Online, not specified","W10_Eller Business Grad Campaign","Paid",2013-08-08,"Fall",2013,2014-11-11,"11","2014","BA in Education_EDUC-College of Education","Arizona","Arizona","Caucasian",26,1,,,2014-11-11,460,1,"Dropped","Fall",460,"Female",2,1
200811258,29,"Asian","Female","5/15/2010","11/11/2014",1641,"BS in Health Sciences","Bachelors","MED-College of Medicine",,"","San Francisco","San Francisco","CA","United States",2,0,"Dropped",1,"12/15/2015","","Dropped","","UAAA Memberships","ALUM Memberships - Acquisition 14-15","ALUM Mbr Unspecified","Online, not specified","Membership Benefits interest","Paid",2010-05-15,"Fall",2010,2014-11-11,"11","2014","BS in Health Sciences_MED-College of Medicine","California","California","others",29,1,,,2014-11-11,1641,1,"Dropped","Fall",1641,"Female",27,5
201133432,26,"2 or More Races","Female","8/8/2013","11/12/2014",461,"Bachelor of Arts","Bachelors","SBS-College of Social & Behavioral Sciences",,"","Tucson","Pima","AZ","United States",1,0,"Dropped",1,"12/15/2015","","Dropped","","UAAA Memberships","ALUM Memberships - Acquisition 14-15","ALUM Mbr Unspecified","Online, not specified","Pre-RE Online Sign Ups","Paid",2013-08-08,"Fall",2013,2014-11-12,"11","2014","Bachelor of Arts_SBS-College of Social & Behavioral Sciences","Arizona","Arizona","others",26,1,,,2014-11-12,461,1,"Dropped","Fall",461,"Female",627,20
200898849,26,"White or Caucasian","Female","12/15/2012","11/12/2014",697,"Bachelor of Arts","Bachelors","SBS-College of Social & Behavioral Sciences",,"","Las Cruces","Dona Ana","NM","United States",1,0,"Dropped",1,"12/15/2015","","Dropped","","UAAA Memberships","ALUM Memberships - Acquisition 14-15","ALUM Mbr Pre-FY13/14","Pre-FY13/14 misc form return","F12 Invoice new grad campaign","Paid",2012-12-15,"Spring",2012,2014-11-12,"11","2014","Bachelor of Arts_SBS-College of Social & Behavioral Sciences","others","others","Caucasian",26,1,,,2014-11-12,697,1,"Dropped","Spring",697,"Female",2,24
201144393,28,"White or Caucasian","Male","5/11/2013","11/12/2014",550,"BS in Business Admin","Bachelors","ELLER-Eller College of Management",,"","Phoenix","Maricopa","AZ","United States",2,0,"Dropped",1,"12/15/2015","","Dropped","","UAAA Memberships","ALUM Memberships - Acquisition 14-15","ALUM Mbr Invoice_F14","F14 Invoice_2013 New Grads campaign","GR07 (F08) 2007 Grads Invitation Campaign <2016>","Paid",2013-05-11,"Fall",2013,2014-11-12,"11","2014","BS in Business Admin_ELLER-Eller College of Management","Arizona","Arizona","Caucasian",28,1,,,2014-11-12,550,1,"Dropped","Fall",550,"Male",153,16
20079539,31,"Hispanic/Latino","Female","12/1/2006","11/14/2014",2905,"BA in Education","Bachelors","EDUC-College of Education",,"","Tucson","Pima","AZ","United States",3,0,"Dropped",1,"12/15/2015","","Dropped","","UAAA Memberships","ALUM Memberships - Acquisition 14-15","ALUM Mbr HC2014","Homecoming 2014","Pre-RE Online Sign Ups","Paid",2006-12-01,"Spring",2006,2014-11-14,"11","2014","BA in Education_EDUC-College of Education","Arizona","Arizona","Hispanic",31,1,,,2014-11-14,2905,1,"Dropped","Spring",2905,"Female",628,4
200824612,25,"White or Caucasian","Male","5/12/2012","11/14/2014",916,"Bachelor of Science","Bachelors","SCI-College of Science",,"","Seattle","King","WA","United States",2,0,"Dropped",1,"1/15/2016","","Dropped","","UAAA Memberships","ALUM Memberships - Acquisition 14-15","ALUM Mbr E-News","E-mail Newsletter","","Paid",2012-05-12,"Fall",2012,2014-11-14,"11","2014","Bachelor of Science_SCI-College of Science","others","others","Caucasian",25,1,,,2014-11-14,916,1,"Dropped","Fall",916,"Male",16,48
200815704,28,"Hispanic/Latino","Female","5/12/2012","11/14/2014",916,"BS in Civil Engineering","Bachelors","ENGR-College of Engineering",,"","Phoenix","Maricopa","AZ","United States",2,0,"Dropped",1,"12/15/2015","","Dropped","","UAAA Memberships","ALUM Memberships - Acquisition 14-15","ALUM Mbr HC2014","Homecoming 2014","SCI_College Circle/College of Science","Bundled_offer",2012-05-12,"Fall",2012,2014-11-14,"11","2014","BS in Civil Engineering_ENGR-College of Engineering","Arizona","Arizona","Hispanic",28,1,,,2014-11-14,916,1,"Dropped","Fall",916,"Female",154,0
200838488,31,"White or Caucasian","Female","5/1/2007","11/15/2014",2755,"Bachelor of Arts","Bachelors","SBS-College of Social & Behavioral Sciences",,"","Tucson","Pima","AZ","United States",1,0,"Dropped",1,"12/15/2015","","Dropped","","UAAA Memberships","ALUM Memberships - Acquisition 14-15","ALUM Mbr HC2014","Homecoming 2014","Grad Fest form returns (all semesters)","Bundled_offer",2007-05-01,"Fall",2007,2014-11-15,"11","2014","Bachelor of Arts_SBS-College of Social & Behavioral Sciences","Arizona","Arizona","Caucasian",31,1,,,2014-11-15,2755,1,"Dropped","Fall",2755,"Female",629,41
200914455,25,"White or Caucasian","Male","8/14/2014","11/17/2014",95,"BS in Health Sciences","Bachelors","MED-College of Medicine",,"","Tucson","Pima","AZ","United States",1,0,"Dropped",1,"12/15/2015","","Dropped","","UAAA Memberships","","ALUM Mbr Unspecified","Online, not specified","F12 Pursuant Video campaign","Paid",2014-08-14,"Fall",2014,2014-11-17,"11","2014","BS in Health Sciences_MED-College of Medicine","Arizona","Arizona","Caucasian",25,1,,,2014-11-17,95,1,"Dropped","Fall",95,"Male",630,25
201145711,25,"White or Caucasian","Female","5/11/2013","11/18/2014",556,"Bachelor of Science","Bachelors","CALS-Norton School of Family & Consumer Sciences",,"","Tustin","Orange","CA","United States",1,1,"Active",1,"","11/30/2017","Annual","","UAAA Memberships","ALUM Memberships - Acquisition 14-15","ALUM Mbr Unspecified","Online, not specified","Not Specified","Paid",2013-05-11,"Fall",2013,2014-11-18,"11","2014","Bachelor of Science_CALS-Norton School of Family & Consumer Sciences","California","California","Caucasian",25,1,,,2014-11-18,556,1,"Active","Fall",556,"Female",3,4
20085677,31,"Hispanic/Latino","Male","12/1/2007","11/19/2014",2545,"BS in Civil Engineering","Bachelors","ENGR-College of Engineering",,"","Phoenix","Maricopa","AZ","United States",1,0,"Dropped",1,"12/15/2015","","Dropped","","","","","","Grad Fest form returns (all semesters)","Bundled_offer",2007-12-01,"Spring",2007,2014-11-19,"11","2014","BS in Civil Engineering_ENGR-College of Engineering","Arizona","Arizona","Hispanic",31,1,,,2014-11-19,2545,1,"Dropped","Spring",2545,"Male",155,1
200817367,29,"White or Caucasian","Female","5/15/2010","11/19/2014",1649,"BS in Health Sciences","Bachelors","MED-College of Medicine",,"","Phoenix","Maricopa","AZ","United States",1,0,"Dropped",1,"12/15/2015","","Dropped","","UAAA Memberships","ALUM Memberships - Acquisition 14-15","ALUM Mbr HC2014","Homecoming 2014","Not Specified","Paid",2010-05-15,"Fall",2010,2014-11-19,"11","2014","BS in Health Sciences_MED-College of Medicine","Arizona","Arizona","Caucasian",29,1,,,2014-11-19,1649,1,"Dropped","Fall",1649,"Female",156,6
200931214,24,"White or Caucasian","Male","8/8/2013","11/24/2014",473,"Bachelor of Arts","Bachelors","SBS-College of Social & Behavioral Sciences",,"","San Francisco","San Francisco","CA","United States",1,0,"Dropped",1,"12/15/2015","","Dropped","","UAAA Memberships","ALUM Memberships - Acquisition 14-15","ALUM Mbr Invoice_F14","F14 Invoice_2013 New Grads campaign","GR08 (F09) 2008 Grads Invitation Campaign <2030>","Paid",2013-08-08,"Fall",2013,2014-11-24,"11","2014","Bachelor of Arts_SBS-College of Social & Behavioral Sciences","California","California","Caucasian",24,1,,,2014-11-24,473,1,"Dropped","Fall",473,"Male",28,21
20061230,35,"","Male","5/1/2006","12/1/2014",3136,"BS in Aerospace Engineering","Bachelors","ENGR-College of Engineering",,"","Bloomington","Hennepin","MN","United States",1,1,"Active",1,"","12/31/2016","Annual","KCCats, Kansas City MO","UAAA Memberships","","ALUM Mbr Kansas City","KCCats, Kansas City MO","Grad Fest form returns (all semesters)","Bundled_offer",2006-05-01,"Fall",2006,2014-12-01,"12","2014","BS in Aerospace Engineering_ENGR-College of Engineering","others","others","others",35,1,,,2014-12-01,3136,1,"Active","Fall",3136,"Male",2,0
201134032,29,"White or Caucasian","Female","5/11/2013","12/1/2014",569,"Juris Doctor","Doctorate","LAW-Rogers College of Law",,"","Phoenix","Maricopa","AZ","United States",1,0,"Dropped",1,"1/15/2016","","Dropped","ZonaCats, Phoenix Chapter, Phoenix AZ","","","","","Campus brochure return","Paid",2013-05-11,"Fall",2013,2014-12-01,"12","2014","Juris Doctor_LAW-Rogers College of Law","Arizona","Arizona","Caucasian",29,1,,,2014-12-01,569,1,"Dropped","Fall",569,"Female",157,1
200915831,25,"White or Caucasian","Male","12/21/2013","12/2/2014",346,"Bachelor of Arts","Bachelors","SBS-College of Social & Behavioral Sciences",,"Real Estate","Seattle","King","WA","United States",1,0,"Dropped",1,"1/15/2016","","Dropped","","UAAA Memberships","ALUM Memberships - Acquisition 14-15","ALUM Mbr Unspecified","Online, not specified","SP09 - CH09 Chapter Mail Campaign","Paid",2013-12-21,"Spring",2013,2014-12-02,"12","2014","Bachelor of Arts_SBS-College of Social & Behavioral Sciences","others","others","Caucasian",25,1,,,2014-12-02,346,1,"Dropped","Spring",346,"Male",17,22
200813352,31,"Hispanic/Latino","Male","5/1/2008","12/3/2014",2407,"BS in Business Admin","Bachelors","ELLER-Eller College of Management",,"","Seattle","King","WA","United States",2,0,"Dropped",1,"1/15/2016","","Dropped","","UAAA Memberships","ALUM Memberships - Acquisition 14-15","ALUM Mbr Magazine","Arizona Alumni Magazine","Grad Fest form returns (all semesters)","Bundled_offer",2008-05-01,"Fall",2008,2014-12-03,"12","2014","BS in Business Admin_ELLER-Eller College of Management","others","others","Hispanic",31,1,,,2014-12-03,2407,1,"Dropped","Fall",2407,"Male",18,29
200930468,24,"African American or Black","Male","12/21/2013","12/5/2014",349,"Bachelor of Science","Bachelors","SBS-College of Social & Behavioral Sciences",,"","Nashville","Davidson","TN","United States",1,0,"Dropped",1,"1/15/2016","","Dropped","","UAAA Memberships","ALUM Memberships - Acquisition 14-15","ALUM Mbr Invoice_F14","F14 Invoice_2013 New Grads campaign","GR07 (F08) 2007 Grads Invitation Campaign <2016>","Paid",2013-12-21,"Spring",2013,2014-12-05,"12","2014","Bachelor of Science_SBS-College of Social & Behavioral Sciences","others","others","others",24,1,,,2014-12-05,349,1,"Dropped","Spring",349,"Male",1,6
