CnBio_ID,CnBio_Age,CnBio_Ethnicity,CnBio_Gender,CnPrAl_Date_graduated,CnMem_1_01_Date_Joined,Days_to_membership,CnPrAl_Degree,Degree_level,CnPrAlAttrCat_1_01_Description,CnPrAlAttrCat_1_02_Description,CnPrBs_Industry,CnAdrPrf_City,CnAdrPrf_County,CnAdrPrf_State,CnAdrPrf_ContryLongDscription,CnSmryEdu_Total_Educations,CnMem_1_01_Consecutive_Years,CnMem_1_01_Standing,CnMem_1_01_Total_Years,CnMem_1_01_Last_Dropped_Date,CnMem_1_01_Cur_Expires_on,Type_membership,CnMem_1_01_AtrCat_1_01_Description,CnGf_1_01_Fnds_1_01_Description,CnGf_1_01_Apls_1_01_Ap_Description,CnGf_1_01_Pks_1_01_Package_ID,CnGf_1_01_Pks_1_01_Description,CnGf_1_01_Pks_1_01_Description,Membership_desc
200836834,42,White or Caucasian,Female,5/1/2007,8/20/2010,1207,Doctor of Philosophy,Doctorate,CALS-School of Natural Resources,,,Bozeman,Gallatin,MT,United States,1,0,Dropped,1,9/15/2011,,Dropped,,UAAA Memberships,,ALUM_Mbr_Puzzle_SP10,SP10 - Wordsearch_Non-member campaign,Grad Fest form returns (all semesters),Bundled_offer
200834188,32,Asian,Male,5/12/2012,9/9/2015,1215,Doctor of Philosophy,Doctorate,OPTSCI-College of Optical Sciences,,,Los Alamos,Los Alamos,NM,United States,2,0,Active,0,,9/30/2016,Annual,"ZiaCats, Albuquerque NM",UAAA Memberships,,ALUM Mbr Albuquerque,"ZiaCats, Albuquerque NM",Not Specified,Paid
200710049,55,Hispanic/Latino,Male,12/1/2006,6/4/2010,1281,Doctor of Philosophy,Doctorate,EDUC-College of Education,,,Indio,Riverside,CA,United States,1,5,Active,5,,6/30/2016,Annual,,UAAA Memberships,,ALUM_Mbr_College,SP10 and F10 College Campaign,Grad Fest form returns (all semesters),Bundled_offer
200514739,45,White or Caucasian,Male,5/1/2005,4/16/2009,1446,Doctor of Philosophy,Doctorate,SCI-College of Science,,,Westbrook,Cumberland,ME,United States,1,0,Dropped,1,5/15/2010,,Dropped,,UAAA Memberships,,ALUM_Mbr_N999,Not Specified,Grad Fest form returns (all semesters),Bundled_offer
200618659,39,White or Caucasian,Male,12/1/2005,1/10/2010,1501,Doctor of Philosophy,Doctorate,SCI-College of Science,,,Tucson,Pima,AZ,United States,2,0,Dropped,2,2/15/2012,,Dropped,,UAAA Memberships,,ALUM_Mbr_N999,Not Specified,Grad Fest form returns (all semesters),Bundled_offer
200614041,52,White or Caucasian,Male,12/1/2005,5/7/2010,1618,Doctor of Philosophy,Doctorate,ENGR-College of Engineering,,,Centennial,Arapahoe,CO,United States,1,0,Dropped,1,6/15/2011,,Dropped,,UAAA Memberships,,ALUM_Mbr_Last Chance,SP10 - Last Chance Bear Down Campaign,Grad Fest form returns (all semesters),Bundled_offer
200811985,50,White or Caucasian,Male,12/1/2008,5/28/2013,1639,Doctor of Philosophy,Doctorate,MED-College of Medicine,,,Tucson,Pima,AZ,United States,1,0,Active,2,11/15/2015,12/31/2016,Annual,,UAAA Memberships,ALUM Memberships - Acquisition 12-13,ALUM Mbr Last_SP13,SP13 Last Chance new grad campaign,Grad Fest form returns (all semesters),Bundled_offer
200710358,39,White or Caucasian,Male,8/1/2006,2/19/2011,1663,Doctor of Philosophy,Doctorate,SCI-College of Science,,,Chicago,Cook,IL,United States,1,0,Dropped,3,3/14/2014,,Dropped,,UAAA Memberships,,ALUM_Mbr_Unspecified,Unspecified,Grad Fest form returns (all semesters),Bundled_offer
200835145,53,White or Caucasian,Female,5/1/2009,3/20/2014,1784,Doctor of Philosophy,Doctorate,EDUC-College of Education,,,San Diego,San Diego,CA,United States,1,2,Active,2,,3/31/2017,Annual,,UAAA Memberships,ALUM Memberships - Acquisition 13-14,ALUM Mbr Unspecified,"Online, not specified",Gift of Student Membership_UA affiliate,Paid
200517144,38,,Female,5/1/2005,5/4/2010,1829,Doctor of Philosophy,Doctorate,SCI-College of Science,,,Santa Barbara,Santa Barbara,CA,United States,1,0,Dropped,1,6/15/2011,,Dropped,,UAAA Memberships,,ALUM_Mbr_Last Chance,SP10 - Last Chance Bear Down Campaign,Grad Fest form returns (all semesters),Bundled_offer
200616303,44,White or Caucasian,Female,5/1/2006,10/16/2011,1994,Doctor of Philosophy,Doctorate,HUM-College of Humanities,,,Fargo,Cass,ND,United States,1,4,Active,4,,,Life,,UAAA Memberships,,ALUM Mbr Mag_F11,F11 Alumnus Magazine + 10% discount code,Grad Fest form returns (all semesters),Bundled_offer
200710682,54,,Female,8/1/2006,3/22/2013,2425,Doctor of Philosophy,Doctorate,ENGR-College of Engineering,,,Calexico,Imperial,CA,United States,1,0,Dropped,3,4/15/2016,,Dropped,,UAAA Memberships,ALUM Memberships - Acquisition 12-13,ALUM Mbr Unspecified,"Online, not specified",Grad Fest form returns (all semesters),Bundled_offer
200514534,48,White or Caucasian,Male,5/1/2005,,,Doctor of Philosophy,Doctorate,EDUC-College of Education,,,Springville,Utah,UT,United States,1,,,,,,,,,,,,,
200512848,42,Asian,Male,5/1/2005,,,Doctor of Philosophy,Doctorate,MED-College of Medicine,,,Mountain View,Santa Clara,CA,United States,1,,,,,,,,,,,,,
200616772,39,White or Caucasian,Female,12/1/2005,,,Doctor of Philosophy,Doctorate,SCI-College of Science,,,Pittsburgh,Allegheny,PA,United States,1,,,,,,,,,,,,,
200818229,39,White or Caucasian,Female,5/1/2008,,,Doctor of Philosophy,Doctorate,MED-College of Medicine,,,Seattle,King,WA,United States,1,,,,,,,,,,,,,
200868004,60,White or Caucasian,Female,8/1/2008,,,Doctor of Philosophy,Doctorate,EDUC-College of Education,,,Tucson,Pima,AZ,United States,1,,,,,,,,,,,,,
20084660,36,White or Caucasian,Female,12/1/2008,,,Doctor of Philosophy,Doctorate,SCI-College of Science,,,Lexington,Fayette,KY,United States,1,,,,,,,,,,,,,
200813216,40,,Female,8/1/2009,,,Doctor of Philosophy,Doctorate,EDUC-College of Education,,,Albuquerque,Bernalillo,NM,United States,1,,,,,,,,,,,,,
200819207,36,White or Caucasian,Female,5/15/2010,,,Doctor of Philosophy,Doctorate,ELLER-Eller College of Management,,,Towson,Baltimore,MD,United States,1,,,,,,,,,,,,,
200833273,36,White or Caucasian,Female,5/14/2011,,,Doctor of Philosophy,Doctorate,SCI-College of Science,,,Meridian,Ada,ID,United States,1,,,,,,,,,,,,,
200818243,33,White or Caucasian,Male,8/11/2011,,,Doctor of Philosophy,Doctorate,SCI-College of Science,,,Evanston,Cook,IL,United States,1,,,,,,,,,,,,,
200813190,42,White or Caucasian,Male,12/17/2011,,,Doctor of Philosophy,Doctorate,SBS-College of Social & Behavioral Sciences,,,Saint Cloud,Benton,MN,United States,1,,,,,,,,,,,,,
200833937,32,,Male,12/17/2011,,,Doctor of Philosophy,Doctorate,SCI-College of Science,,,Redmond,King,WA,United States,1,,,,,,,,,,,,,
2008101077,30,,Male,12/17/2011,,,Doctor of Philosophy,Doctorate,SCI-College of Science,,,Sunnyvale,Santa Clara,CA,United States,1,,,,,,,,,,,,,
200834510,34,White or Caucasian,Male,8/9/2012,,,Doctor of Philosophy,Doctorate,SCI-College of Science,,,Corvallis,Benton,OR,United States,1,,,,,,,,,,,,,
20083576,31,White or Caucasian,Female,12/15/2012,,,Doctor of Philosophy,Doctorate,ENGR-College of Engineering,,,Tucson,Pima,AZ,United States,2,,,,,,,,,,,,,
200944226,40,White or Caucasian,Male,8/8/2013,,,Doctor of Philosophy,Doctorate,CALS-College of Agriculture & Life Sciences,,,Tucson,Pima,AZ,United States,1,,,,,,,,,,,,,
200818608,63,White or Caucasian,Female,12/19/2014,,,Doctor of Philosophy,Doctorate,SBS-College of Social & Behavioral Sciences,,,Tucson,Pima,AZ,United States,1,,,,,,,,,,,,,
200931527,31,White or Caucasian,Female,5/16/2015,,,Doctor of Philosophy,Doctorate,SBS-College of Social & Behavioral Sciences,,,Alexandria,Fairfax,VA,United States,1,,,,,,,,,,,,,
200912447,30,White or Caucasian,Male,5/16/2015,,,Doctor of Philosophy,Doctorate,SCI-College of Science,,,Los Angeles,Los Angeles,CA,United States,1,,,,,,,,,,,,,
200934333,29,White or Caucasian,Female,8/13/2015,,,Doctor of Philosophy,Doctorate,SCI-College of Science,,,Tucson,Pima,AZ,United States,1,,,,,,,,,,,,,
200831027,40,,Female,8/11/2011,10/5/2015,1516,Doctor of Public Health,Doctorate,COPH-Zuckerman College of Public Health,,,Tucson,Pima,AZ,United States,1,0,Active,0,,10/31/2016,Annual,,UAAA Memberships,ALUM Memberships - Acquisition 15-16,ALUM Mbr Unspecified,"Online, not specified",F12 Diploma_May 2012 grads,Paid
2008100761,32,African American or Black,Male,5/14/2011,5/23/2011,9,Juris Doctor,Doctorate,LAW-Rogers College of Law,,,Los Angeles,Los Angeles,CA,United States,1,4,Active,4,,5/31/2016,Annual,,UAAA Memberships,,ALUM_Mbr_Pgrad SP11,SP11 - Parent Grad Gift Campaign_2070,"BeachCats, San Diego CA",Paid
200893714,34,Hispanic/Latino,Male,5/14/2011,9/12/2011,121,Juris Doctor,Doctorate,LAW-Rogers College of Law,,,Tucson,Pima,AZ,United States,1,0,Dropped,1,10/15/2012,,Dropped,,UAAA Memberships,,ALUM Mbr Unspecified,"Online, not specified",SCI_College Circle/College of Science,Bundled_offer
20083799,30,White or Caucasian,Female,5/15/2010,2/18/2011,279,Juris Doctor,Doctorate,LAW-Rogers College of Law,,,Tucson,Pima,AZ,United States,1,5,Active,5,,2/28/2017,Annual,"CactusCats, Tucson AZ",,,,,DIPL_GR10 - May10 Grads Diploma campaign,Paid
201134374,35,White or Caucasian,Female,5/11/2013,3/19/2014,312,Juris Doctor,Doctorate,LAW-Rogers College of Law,,,Flagstaff,Coconino,AZ,United States,1,0,Dropped,1,4/15/2015,,Dropped,,UAAA Memberships,ALUM Memberships - Acquisition 13-14,ALUM Mbr Unspecified,"Online, not specified","Online, not specified",Paid
20082090,33,Hispanic/Latino,Male,5/1/2009,9/27/2010,514,Juris Doctor,Doctorate,LAW-Rogers College of Law,,,Yuma,Yuma,AZ,United States,1,0,Dropped,1,10/17/2011,,Dropped,,UAAA Memberships,,ALUM_Mbr_Unspecified,Not Specified,SCI_College Circle/College of Science,Bundled_offer
201134032,29,White or Caucasian,Female,5/11/2013,12/1/2014,569,Juris Doctor,Doctorate,LAW-Rogers College of Law,,,Phoenix,Maricopa,AZ,United States,1,0,Dropped,1,1/15/2016,,Dropped,"ZonaCats, Phoenix Chapter, Phoenix AZ",,,,,Campus brochure return,Paid
200838715,33,,Female,5/1/2007,12/9/2008,588,Juris Doctor,Doctorate,LAW-Rogers College of Law,,,Tucson,Pima,AZ,United States,1,7,Active,7,,,Life,,,,,,Grad Fest form returns (all semesters),Bundled_offer
200615175,42,White or Caucasian,Female,5/1/2006,2/20/2008,660,Juris Doctor,Doctorate,LAW-Rogers College of Law,,,Signal Mountain,Hamilton,TN,United States,1,0,Dropped,1,3/16/2009,,Dropped,,UAAA Memberships,,ALUM_Mbr_Walk In,Walk In,Grad Fest form returns (all semesters),Bundled_offer
200716350,32,,Female,5/1/2007,4/6/2009,706,Juris Doctor,Doctorate,LAW-Rogers College of Law,,,Rego Park,Queens,NY,United States,1,0,Dropped,1,5/15/2010,,Dropped,,UAAA Memberships,,ALUM_Mbr_NYC,New York City - MetroCats,"Online, not specified",Paid
200616281,37,American Indian,Female,12/1/2005,11/15/2007,714,Juris Doctor,Doctorate,LAW-Rogers College of Law,,,Littleton,Jefferson,CO,United States,2,0,Dropped,7,12/15/2014,,Dropped,,UAAA Memberships,,ALUM_Mbr_F07B,F07B - Decal Campaign General <2009>,Grad Fest form returns (all semesters),Bundled_offer
2008100584,32,White or Caucasian,Male,5/14/2011,6/16/2013,764,Juris Doctor,Doctorate,LAW-Rogers College of Law,,,Tucson,Pima,AZ,United States,1,0,Dropped,1,7/15/2014,,Dropped,,UAAA Memberships,ALUM Memberships - Acquisition 12-13,ALUM Mbr Unspecified,"Online, not specified",Not Specified,Paid
200615017,35,American Indian,Female,5/1/2006,10/6/2009,1254,Juris Doctor,Doctorate,LAW-Rogers College of Law,,,Sahuarita,Pima,AZ,United States,1,0,Dropped,1,11/15/2010,,Dropped,,UAAA Memberships,,ALUM_Mbr_N999,Not Specified,Grad Fest form returns (all semesters),Bundled_offer
200839333,41,White or Caucasian,Male,5/1/2007,8/4/2011,1556,Juris Doctor,Doctorate,LAW-Rogers College of Law,,,Chapel Hill,Orange,NC,United States,1,0,Dropped,1,9/15/2012,,Dropped,,UAAA Memberships,,ALUM Mbr Unspecified,"Online, not specified",Grad Fest form returns (all semesters),Bundled_offer
200615064,34,White or Caucasian,Female,5/1/2006,,,Juris Doctor,Doctorate,LAW-Rogers College of Law,,,San Diego,San Diego,CA,United States,1,,,,,,,,,,,,,
200826292,33,,Male,5/1/2008,,,Juris Doctor,Doctorate,LAW-Rogers College of Law,,,Phoenix,Maricopa,AZ,United States,1,,,,,,,,,,,,,
200942397,31,White or Caucasian,Male,5/12/2012,,,Juris Doctor,Doctorate,LAW-Rogers College of Law,,,Redmond,King,WA,United States,1,,,,,,,,,,,,,
201218781,26,,Male,5/16/2015,,,Juris Doctor,Doctorate,LAW-Rogers College of Law,,,Tucson,Pima,AZ,United States,1,,,,,,,,,,,,,
201215895,38,White or Caucasian,Female,5/17/2014,5/23/2014,6,Master of Accounting,Masters,ELLER-Eller College of Management,,,Tucson,Pima,AZ,United States,1,0,Dropped,1,7/15/2015,,Dropped,,UAAA Memberships,ALUM Memberships - Acquisition 13-14,ALUM Mbr Grad Fest,Grad Fest form returns (all semesters),,Bundled_offer
20083599,30,White or Caucasian,Female,12/20/2008,5/13/2010,509,Master of Accounting,Masters,ELLER-Eller College of Management,,,Mission Viejo,Orange,CA,United States,3,0,Dropped,1,6/15/2011,,Dropped,,UAAA Memberships,,ALUM_Mbr_Eller_W10,W10_Eller Business Grad Campaign,PCI 2009-2010 Print Directory,Paid
200820356,27,Hispanic/Latino,Female,5/14/2011,8/14/2013,823,Master of Accounting,Masters,ELLER-Eller College of Management,,,Phoenix,Maricopa,AZ,United States,2,2,Active,2,,8/31/2016,Annual,,,,,,SCI_College Circle/College of Science,Bundled_offer
19952756,55,White or Caucasian,Female,12/1/2006,12/28/2009,1123,Master of Accounting,Masters,ELLER-Eller College of Management,,,Tucson,Pima,AZ,United States,1,0,Dropped,1,1/15/2011,,Dropped,,UAAA Memberships,,ALUM_Mbr_N999,Not Specified,Grad Fest form returns (all semesters),Bundled_offer
201217776,34,White or Caucasian,Male,5/17/2014,5/20/2014,3,Master of Arts,Masters,HUM-College of Humanities,,,Sterling,Loudoun,VA,United States,1,0,Dropped,1,6/15/2015,,Dropped,"CactusCats, Tucson AZ",UAAA Memberships,,ALUM Mbr Tucson,"CactusCats, Tucson AZ",,Paid
20123723,27,,Female,5/17/2014,5/22/2014,5,Master of Arts,Masters,EDUC-College of Education,,,Tucson,Pima,AZ,United States,1,0,Dropped,1,7/15/2015,,Dropped,,UAAA Memberships,ALUM Memberships - Acquisition 13-14,ALUM Mbr Grad Fest,Grad Fest form returns (all semesters),,Bundled_offer
200819526,62,White or Caucasian,Female,5/1/2008,5/8/2008,7,Master of Arts,Masters,SBS-School of Info Resources & Library Science,,,Tucson,Pima,AZ,United States,1,0,Dropped,3,7/17/2011,,Dropped,,UAAA Memberships,,ALUM_Mbr_N999,Not Specified,Grad Fest form returns (all semesters),Bundled_offer
20123904,43,White or Caucasian,Female,8/8/2013,8/25/2013,17,Master of Arts,Masters,HUM-College of Humanities,,,Tucson,Pima,AZ,United States,1,0,Dropped,1,9/15/2014,,Dropped,,UAAA Memberships,ALUM Memberships - Acquisition 13-14,ALUM Mbr E-News,E-mail Newsletter,"Online, not specified",Paid
20124474,36,White or Caucasian,Male,8/14/2014,9/12/2014,29,Master of Arts,Masters,SBS-College of Social & Behavioral Sciences,,,Brighton,Adams,CO,United States,1,1,Active,1,,9/30/2017,Annual,"EastValleyCats, Phoenix AZ",UAAA Memberships,,ALUM Mbr East Valley,"EastValleyCats, Phoenix AZ",,Paid
20145262,51,White or Caucasian,Male,8/13/2015,9/13/2015,31,Master of Arts,Masters,SBS-College of Social & Behavioral Sciences,,,Tucson,Pima,AZ,United States,1,0,Active,0,,,Life,"CactusCats, Tucson AZ",UAAA Memberships,,ALUM Mbr Tucson,"CactusCats, Tucson AZ",,Paid
201141981,34,White or Caucasian,Female,5/11/2013,6/23/2013,43,Master of Arts,Masters,SBS-College of Social & Behavioral Sciences,,,Petrified For,Apache,AZ,United States,1,2,Active,2,,6/30/2016,Annual,,UAAA Memberships,ALUM Memberships - Acquisition 12-13,ALUM Mbr Unspecified,"Online, not specified",F13 Invoice New Grads campaign,Paid
20105470,33,White or Caucasian,Female,12/15/2012,2/5/2013,52,Master of Arts,Masters,SCI-College of Science,,,Tucson,Pima,AZ,United States,1,0,Dropped,1,7/15/2014,,Dropped,,UAAA Memberships,,ALUM Mbr Science,SCI_College Circle/College of Science,GR08 (F09) 2008 Grads Invitation Campaign <2030>,Bundled_offer
200935337,29,White or Caucasian,Female,12/15/2012,2/6/2013,53,Master of Arts,Masters,SCI-College of Science,,,Santa Barbara,Santa Barbara,CA,United States,1,0,Dropped,1,7/15/2014,,Dropped,,UAAA Memberships,,ALUM Mbr Science,SCI_College Circle/College of Science,GR07 (F08) 2007 Grads Invitation Campaign <2016>,Bundled_offer
201132494,65,White or Caucasian,Female,5/17/2014,8/12/2014,87,Master of Arts,Masters,SBS-College of Social & Behavioral Sciences,,,Tucson,Pima,AZ,United States,1,0,Dropped,1,9/15/2015,,Dropped,"CactusCats, Tucson AZ",UAAA Memberships,,ALUM Mbr Tucson,"CactusCats, Tucson AZ","BeachCats, San Diego CA",Paid
200831926,57,White or Caucasian,Female,5/1/2009,8/18/2009,109,Master of Arts,Masters,EDUC-College of Education,,,Tucson,Pima,AZ,United States,1,0,Dropped,2,9/15/2011,,Dropped,,UAAA Memberships,,ALUM_Mbr_DIPL_GR09,GR09 (F09) May09 grads Diploma Campaign <2031>,SP06 - Graduation Mailing,Paid
200715133,52,,Female,5/1/2007,9/28/2007,150,Master of Arts,Masters,HUM-College of Humanities,,,St Pete Beach,Pinellas,FL,United States,1,0,Dropped,6,10/15/2013,,Dropped,,UAAA Memberships,,ALUM_Mbr_N999,Not Specified,Grad Fest form returns (all semesters),Bundled_offer
200831977,40,White or Caucasian,Female,5/1/2009,9/28/2009,150,Master of Arts,Masters,SBS-School of Info Resources & Library Science,,,Mesa,Maricopa,AZ,United States,1,0,Dropped,1,10/15/2010,,Dropped,,UAAA Memberships,,ALUM_Mbr_DIPL_GR09,GR09 (F09) May09 grads Diploma Campaign <2031>,SCI_College Circle/College of Science,Bundled_offer
200616123,63,White or Caucasian,Female,5/1/2006,10/17/2006,169,Master of Arts,Masters,SBS-School of Info Resources & Library Science,,,Tucson,Pima,AZ,United States,1,1,Active,9,1/3/2008,10/11/2016,Annual,,UAAA Memberships,,PreREOSU,Pre-RE Online Sign Ups,Grad Fest form returns (all semesters),Bundled_offer
200828977,39,White or Caucasian,Female,5/1/2009,12/3/2009,216,Master of Arts,Masters,SBS-School of Info Resources & Library Science,,,New River,Maricopa,AZ,United States,1,0,Dropped,1,1/15/2011,,Dropped,,UAAA Memberships,,ALUM_Mbr_DIPL_GR09,GR09 (F09) May09 grads Diploma Campaign <2031>,Grad Fest form returns (all semesters),Bundled_offer
201144829,39,White or Caucasian,Female,12/21/2013,8/29/2014,251,Master of Arts,Masters,SBS-School of Info Resources & Library Science,,,Danbury,Fairfield,CT,United States,1,0,Dropped,1,9/15/2015,,Dropped,"MetroCats, New York City NY",UAAA Memberships,ALUM Memberships - Acquisition 14-15,ALUM Mbr GameDay14,GameDay14 online coupon sale,GameDay15 online coupon sale,Paid
20105420,32,White or Caucasian,Female,12/15/2012,8/28/2013,256,Master of Arts,Masters,FA-College of Fine Arts - Art,,,Newbury Park,Ventura,CA,United States,1,0,Dropped,1,9/15/2014,,Dropped,,UAAA Memberships,ALUM Memberships - Acquisition 13-14,ALUM Mbr Invoice_F13,F13 Invoice New Grads campaign,Pre-RE Online Sign Ups,Paid
200877116,37,White or Caucasian,Male,5/11/2013,1/27/2014,261,Master of Arts,Masters,SBS-School of Info Resources & Library Science,,,APO,,AP,United States,1,0,Dropped,2,2/15/2016,,Dropped,,UAAA Memberships,ALUM Memberships - Acquisition 13-14,ALUM Mbr Unspecified,"Online, not specified",SP06 - Scholarship,Paid
200830849,39,Hispanic/Latino,Female,12/1/2008,8/24/2009,266,Master of Arts,Masters,SBS-School of Info Resources & Library Science,,,Santa Fe,Santa Fe,NM,United States,1,0,Dropped,2,9/15/2011,,Dropped,,UAAA Memberships,,ALUM_Mbr_INV_GR08,GR08 (F09) 2008 Grads Invitation Campaign <2030>,Grad Fest form returns (all semesters),Bundled_offer
200834480,32,,Male,5/14/2011,2/24/2012,286,Master of Arts,Masters,SBS-College of Social & Behavioral Sciences,,,Delaware,Delaware,OH,United States,1,0,Dropped,1,3/15/2013,,Dropped,,UAAA Memberships,,ALUM Mbr Unspecified,"Online, not specified",SCI_College Circle/College of Science,Bundled_offer
200820708,48,White or Caucasian,Female,12/1/2007,10/21/2008,325,Master of Arts,Masters,SBS-School of Info Resources & Library Science,,,Phoenix,Maricopa,AZ,United States,1,0,Dropped,1,11/15/2009,,Dropped,,UAAA Memberships,,ALUM_Mbr_INV_GR07,GR07 (F08) 2007 Grads Invitation Campaign <2016>,Grad Fest form returns (all semesters),Bundled_offer
200836717,67,White or Caucasian,Female,5/1/2007,5/12/2008,377,Master of Arts,Masters,EDUC-College of Education,,,Kingman,Mohave,AZ,United States,1,0,Dropped,2,5/15/2010,,Dropped,,UAAA Memberships,,ALUM_Mbr_SP08_INV,SP08 - Membership Invitation <2012>,Grad Fest form returns (all semesters),Bundled_offer
200868164,54,Hispanic/Latino,Female,5/1/2009,8/18/2010,474,Master of Arts,Masters,SBS-School of Info Resources & Library Science,,,Tucson,Pima,AZ,United States,1,0,Dropped,3,9/15/2013,,Dropped,,UAAA Memberships,,ALUM_Mbr_INV_GR09,INV_GR09 - 2009 Grads campaign,Gift of Student Membership_UA affiliate,Paid
20059466,52,White or Caucasian,Male,5/1/2006,9/4/2007,491,Master of Arts,Masters,SBS-School of Info Resources & Library Science,,Education,Casa Grande,Pinal,AZ,United States,3,0,Active,8,8/15/2015,9/30/2016,Annual,,UAAA Memberships,,ALUM_Mbr_N999,Not Specified,SCI_College Circle/College of Science,Bundled_offer
200818298,32,Asian,Male,5/1/2008,9/9/2009,496,Master of Arts,Masters,HUM-College of Humanities,,,North Chesterfield,Chesterfield,VA,United States,1,6,Active,6,,9/30/2016,Annual,,UAAA Memberships,,ALUM_Mbr_ALM_F09,2009 Fall Alumnus Magazine,Grad Fest form returns (all semesters),Bundled_offer
200930885,36,,Male,5/14/2011,9/21/2012,496,Master of Arts,Masters,HUM-College of Humanities,,,Phoenix,Maricopa,AZ,United States,1,0,Dropped,1,10/15/2013,,Dropped,,UAAA Memberships,ALUM Memberships - Acquisition 12-13,ALUM Mbr Unspecified,"Online, not specified","Online, not specified",Paid
200952892,28,White or Caucasian,Female,5/12/2012,10/1/2013,507,Master of Arts,Masters,HUM-College of Humanities,,,Superior,Boulder,CO,United States,1,1,Active,2,11/15/2014,,Life,,UAAA Memberships,ALUM Memberships - Acquisition 13-14,ALUM Mbr Invoice_F13,F13 Invoice New Grads campaign,2007 Football Tickets and Tailgates,Paid
